No	Time	T1/T2	Value	Unit	Judge
1384	2018/03/22_15:45:00	T1	342.1	K-T	Fail
1385	2018/03/22_15:45:01	T1	342.1	K-T	Fail
1386	2018/03/22_15:45:02	T1	342.0	K-T	Fail
1387	2018/03/22_15:45:03	T1	342.0	K-T	Fail
1388	2018/03/22_15:45:04	T1	341.9	K-T	Fail
1389	2018/03/22_15:45:05	T1	341.8	K-T	Fail
1390	2018/03/22_15:45:06	T1	341.7	K-T	Fail
1391	2018/03/22_15:45:07	T1	341.7	K-T	Fail
1392	2018/03/22_15:45:08	T1	341.6	K-T	Fail
1393	2018/03/22_15:45:09	T1	341.6	K-T	Fail
1394	2018/03/22_15:45:10	T1	341.5	K-T	Fail
1395	2018/03/22_15:45:11	T1	341.4	K-T	Fail
1396	2018/03/22_15:45:12	T1	341.4	K-T	Fail
1397	2018/03/22_15:45:13	T1	341.4	K-T	Fail
1398	2018/03/22_15:45:14	T1	341.3	K-T	Fail
1399	2018/03/22_15:45:15	T1	341.3	K-T	Fail
1400	2018/03/22_15:45:16	T1	341.2	K-T	Fail
1401	2018/03/22_15:45:17	T1	341.2	K-T	Fail
1402	2018/03/22_15:45:18	T1	341.1	K-T	Fail
1403	2018/03/22_15:45:19	T1	341.0	K-T	Fail
1404	2018/03/22_15:45:20	T1	341.0	K-T	Fail
1405	2018/03/22_15:45:21	T1	340.9	K-T	Fail
1406	2018/03/22_15:45:22	T1	340.9	K-T	Fail
1407	2018/03/22_15:45:23	T1	340.8	K-T	Fail
1408	2018/03/22_15:45:24	T1	340.8	K-T	Fail
1409	2018/03/22_15:45:25	T1	340.7	K-T	Fail
1410	2018/03/22_15:45:26	T1	340.6	K-T	Fail
1411	2018/03/22_15:45:27	T1	340.6	K-T	Fail
1412	2018/03/22_15:45:28	T1	340.5	K-T	Fail
1413	2018/03/22_15:45:29	T1	340.5	K-T	Fail
1414	2018/03/22_15:45:30	T1	340.4	K-T	Fail
1415	2018/03/22_15:45:31	T1	340.3	K-T	Fail
1416	2018/03/22_15:45:32	T1	340.3	K-T	Fail
1417	2018/03/22_15:45:33	T1	340.2	K-T	Fail
1418	2018/03/22_15:45:34	T1	340.2	K-T	Fail
1419	2018/03/22_15:45:35	T1	340.2	K-T	Fail
1420	2018/03/22_15:45:36	T1	340.1	K-T	Fail
1421	2018/03/22_15:45:37	T1	340.0	K-T	Fail
1422	2018/03/22_15:45:38	T1	340.0	K-T	Fail
1423	2018/03/22_15:45:39	T1	339.9	K-T	Fail
1424	2018/03/22_15:45:40	T1	339.8	K-T	Fail
1425	2018/03/22_15:45:41	T1	339.8	K-T	Fail
1426	2018/03/22_15:45:42	T1	339.7	K-T	Fail
1427	2018/03/22_15:45:43	T1	339.7	K-T	Fail
1428	2018/03/22_15:45:44	T1	339.6	K-T	Fail
1429	2018/03/22_15:45:45	T1	339.6	K-T	Fail
1430	2018/03/22_15:45:46	T1	339.5	K-T	Fail
1431	2018/03/22_15:45:47	T1	339.4	K-T	Fail
1432	2018/03/22_15:45:48	T1	339.4	K-T	Fail
1433	2018/03/22_15:45:49	T1	339.3	K-T	Fail
1434	2018/03/22_15:45:50	T1	339.3	K-T	Fail
1435	2018/03/22_15:45:51	T1	339.2	K-T	Fail
1436	2018/03/22_15:45:52	T1	339.2	K-T	Fail
1437	2018/03/22_15:45:53	T1	339.1	K-T	Fail
1438	2018/03/22_15:45:54	T1	339.0	K-T	Fail
1439	2018/03/22_15:45:55	T1	339.0	K-T	Fail
1440	2018/03/22_15:45:56	T1	339.0	K-T	Fail
1441	2018/03/22_15:45:57	T1	338.9	K-T	Fail
1442	2018/03/22_15:45:58	T1	338.9	K-T	Fail
1443	2018/03/22_15:45:59	T1	338.8	K-T	Fail
1444	2018/03/22_15:46:00	T1	338.7	K-T	Fail
1445	2018/03/22_15:46:01	T1	338.6	K-T	Fail
1446	2018/03/22_15:46:02	T1	338.6	K-T	Fail
1447	2018/03/22_15:46:03	T1	338.6	K-T	Fail
1448	2018/03/22_15:46:04	T1	338.5	K-T	Fail
1449	2018/03/22_15:46:05	T1	338.5	K-T	Fail
1450	2018/03/22_15:46:06	T1	338.4	K-T	Fail
1451	2018/03/22_15:46:07	T1	338.4	K-T	Fail
1452	2018/03/22_15:46:08	T1	338.3	K-T	Fail
1453	2018/03/22_15:46:09	T1	338.2	K-T	Fail
1454	2018/03/22_15:46:10	T1	338.1	K-T	Fail
1455	2018/03/22_15:46:11	T1	338.1	K-T	Fail
1456	2018/03/22_15:46:12	T1	338.0	K-T	Fail
1457	2018/03/22_15:46:13	T1	338.0	K-T	Fail
1458	2018/03/22_15:46:14	T1	338.0	K-T	Fail
1459	2018/03/22_15:46:15	T1	338.0	K-T	Fail
1460	2018/03/22_15:46:16	T1	337.9	K-T	Fail
1461	2018/03/22_15:46:17	T1	337.8	K-T	Fail
1462	2018/03/22_15:46:18	T1	337.7	K-T	Fail
1463	2018/03/22_15:46:19	T1	337.7	K-T	Fail
1464	2018/03/22_15:46:20	T1	337.6	K-T	Fail
1465	2018/03/22_15:46:21	T1	337.6	K-T	Fail
1466	2018/03/22_15:46:22	T1	337.6	K-T	Fail
1467	2018/03/22_15:46:23	T1	337.5	K-T	Fail
1468	2018/03/22_15:46:24	T1	337.4	K-T	Fail
1469	2018/03/22_15:46:25	T1	337.4	K-T	Fail
1470	2018/03/22_15:46:26	T1	337.3	K-T	Fail
1471	2018/03/22_15:46:27	T1	337.2	K-T	Fail
1472	2018/03/22_15:46:28	T1	337.2	K-T	Fail
1473	2018/03/22_15:46:29	T1	337.1	K-T	Fail
1474	2018/03/22_15:46:30	T1	337.0	K-T	Fail
1475	2018/03/22_15:46:31	T1	336.9	K-T	Fail
1476	2018/03/22_15:46:32	T1	336.9	K-T	Fail
1477	2018/03/22_15:46:33	T1	336.8	K-T	Fail
1478	2018/03/22_15:46:34	T1	336.8	K-T	Fail
1479	2018/03/22_15:46:35	T1	336.7	K-T	Fail
1480	2018/03/22_15:46:36	T1	336.7	K-T	Fail
1481	2018/03/22_15:46:37	T1	336.6	K-T	Fail
1482	2018/03/22_15:46:38	T1	336.5	K-T	Fail
1483	2018/03/22_15:46:39	T1	336.5	K-T	Fail
1484	2018/03/22_15:46:40	T1	336.4	K-T	Fail
1485	2018/03/22_15:46:41	T1	336.3	K-T	Fail
1486	2018/03/22_15:46:42	T1	336.3	K-T	Fail
1487	2018/03/22_15:46:43	T1	336.3	K-T	Fail
1488	2018/03/22_15:46:44	T1	336.3	K-T	Fail
1489	2018/03/22_15:46:45	T1	336.2	K-T	Fail
1490	2018/03/22_15:46:46	T1	336.1	K-T	Fail
1491	2018/03/22_15:46:47	T1	336.0	K-T	Fail
1492	2018/03/22_15:46:48	T1	336.0	K-T	Fail
1493	2018/03/22_15:46:49	T1	335.9	K-T	Fail
1494	2018/03/22_15:46:50	T1	335.9	K-T	Fail
1495	2018/03/22_15:46:51	T1	335.8	K-T	Fail
1496	2018/03/22_15:46:52	T1	335.8	K-T	Fail
1497	2018/03/22_15:46:53	T1	335.7	K-T	Fail
1498	2018/03/22_15:46:54	T1	335.6	K-T	Fail
1499	2018/03/22_15:46:55	T1	335.6	K-T	Fail
1500	2018/03/22_15:46:56	T1	335.6	K-T	Fail
1501	2018/03/22_15:46:57	T1	335.5	K-T	Fail
1502	2018/03/22_15:46:58	T1	335.5	K-T	Fail
1503	2018/03/22_15:46:59	T1	335.5	K-T	Fail
1504	2018/03/22_15:47:00	T1	335.5	K-T	Fail
1505	2018/03/22_15:47:01	T1	335.3	K-T	Fail
1506	2018/03/22_15:47:02	T1	335.3	K-T	Fail
1507	2018/03/22_15:47:03	T1	335.2	K-T	Fail
1508	2018/03/22_15:47:04	T1	335.2	K-T	Fail
1509	2018/03/22_15:47:05	T1	335.1	K-T	Fail
1510	2018/03/22_15:47:06	T1	335.0	K-T	Fail
1511	2018/03/22_15:47:07	T1	335.0	K-T	Fail
1512	2018/03/22_15:47:08	T1	335.0	K-T	Fail
1513	2018/03/22_15:47:09	T1	334.9	K-T	Fail
1514	2018/03/22_15:47:10	T1	334.9	K-T	Fail
1515	2018/03/22_15:47:11	T1	334.8	K-T	Fail
1516	2018/03/22_15:47:12	T1	334.8	K-T	Fail
1517	2018/03/22_15:47:13	T1	334.7	K-T	Fail
1518	2018/03/22_15:47:14	T1	334.6	K-T	Fail
1519	2018/03/22_15:47:15	T1	334.6	K-T	Fail
1520	2018/03/22_15:47:16	T1	334.5	K-T	Fail
1521	2018/03/22_15:47:17	T1	334.4	K-T	Fail
1522	2018/03/22_15:47:18	T1	334.4	K-T	Fail
1523	2018/03/22_15:47:19	T1	334.3	K-T	Fail
1524	2018/03/22_15:47:20	T1	334.3	K-T	Fail
1525	2018/03/22_15:47:21	T1	334.2	K-T	Fail
1526	2018/03/22_15:47:22	T1	334.1	K-T	Fail
1527	2018/03/22_15:47:23	T1	334.1	K-T	Fail
1528	2018/03/22_15:47:24	T1	334.0	K-T	Fail
1529	2018/03/22_15:47:25	T1	334.0	K-T	Fail
1530	2018/03/22_15:47:26	T1	334.0	K-T	Fail
1531	2018/03/22_15:47:27	T1	334.0	K-T	Fail
1532	2018/03/22_15:47:28	T1	333.9	K-T	Fail
1533	2018/03/22_15:47:29	T1	333.9	K-T	Fail
1534	2018/03/22_15:47:30	T1	333.8	K-T	Fail
1535	2018/03/22_15:47:31	T1	333.8	K-T	Fail
1536	2018/03/22_15:47:32	T1	333.8	K-T	Fail
1537	2018/03/22_15:47:33	T1	333.8	K-T	Fail
1538	2018/03/22_15:47:34	T1	333.7	K-T	Fail
1539	2018/03/22_15:47:35	T1	333.7	K-T	Fail
1540	2018/03/22_15:47:36	T1	333.6	K-T	Fail
1541	2018/03/22_15:47:37	T1	333.6	K-T	Fail
1542	2018/03/22_15:47:38	T1	333.5	K-T	Fail
1543	2018/03/22_15:47:39	T1	333.5	K-T	Fail
1544	2018/03/22_15:47:40	T1	333.5	K-T	Fail
1545	2018/03/22_15:47:41	T1	333.4	K-T	Fail
1546	2018/03/22_15:47:42	T1	333.3	K-T	Fail
1547	2018/03/22_15:47:43	T1	333.2	K-T	Fail
1548	2018/03/22_15:47:44	T1	333.2	K-T	Fail
1549	2018/03/22_15:47:45	T1	333.2	K-T	Fail
1550	2018/03/22_15:47:46	T1	333.2	K-T	Fail
1551	2018/03/22_15:47:47	T1	333.1	K-T	Fail
1552	2018/03/22_15:47:48	T1	333.1	K-T	Fail
1553	2018/03/22_15:47:49	T1	333.0	K-T	Fail
1554	2018/03/22_15:47:50	T1	333.0	K-T	Fail
1555	2018/03/22_15:47:51	T1	332.9	K-T	Fail
1556	2018/03/22_15:47:52	T1	332.8	K-T	Fail
1557	2018/03/22_15:47:53	T1	332.8	K-T	Fail
1558	2018/03/22_15:47:54	T1	332.8	K-T	Fail
1559	2018/03/22_15:47:55	T1	332.7	K-T	Fail
1560	2018/03/22_15:47:56	T1	332.7	K-T	Fail
1561	2018/03/22_15:47:57	T1	332.7	K-T	Fail
1562	2018/03/22_15:47:58	T1	332.6	K-T	Fail
1563	2018/03/22_15:47:59	T1	332.5	K-T	Fail
1564	2018/03/22_15:48:00	T1	332.4	K-T	Fail
1565	2018/03/22_15:48:01	T1	332.4	K-T	Fail
1566	2018/03/22_15:48:02	T1	332.3	K-T	Fail
1567	2018/03/22_15:48:03	T1	332.3	K-T	Fail
1568	2018/03/22_15:48:04	T1	332.3	K-T	Fail
1569	2018/03/22_15:48:05	T1	332.2	K-T	Fail
1570	2018/03/22_15:48:06	T1	332.2	K-T	Fail
1571	2018/03/22_15:48:07	T1	332.1	K-T	Fail
1572	2018/03/22_15:48:08	T1	332.1	K-T	Fail
1573	2018/03/22_15:48:09	T1	332.0	K-T	Fail
1574	2018/03/22_15:48:10	T1	331.9	K-T	Fail
1575	2018/03/22_15:48:11	T1	331.9	K-T	Fail
1576	2018/03/22_15:48:12	T1	331.8	K-T	Fail
1577	2018/03/22_15:48:13	T1	331.7	K-T	Fail
1578	2018/03/22_15:48:14	T1	331.7	K-T	Fail
1579	2018/03/22_15:48:15	T1	331.6	K-T	Fail
1580	2018/03/22_15:48:16	T1	331.6	K-T	Fail
1581	2018/03/22_15:48:17	T1	331.5	K-T	Fail
1582	2018/03/22_15:48:18	T1	331.5	K-T	Fail
1583	2018/03/22_15:48:19	T1	331.4	K-T	Fail
1584	2018/03/22_15:48:20	T1	331.4	K-T	Fail
1585	2018/03/22_15:48:21	T1	331.4	K-T	Fail
1586	2018/03/22_15:48:22	T1	331.4	K-T	Fail
1587	2018/03/22_15:48:23	T1	331.4	K-T	Fail
1588	2018/03/22_15:48:24	T1	331.3	K-T	Fail
1589	2018/03/22_15:48:25	T1	331.3	K-T	Fail
1590	2018/03/22_15:48:26	T1	331.3	K-T	Fail
1591	2018/03/22_15:48:27	T1	331.2	K-T	Fail
1592	2018/03/22_15:48:28	T1	331.2	K-T	Fail
1593	2018/03/22_15:48:29	T1	331.2	K-T	Fail
1594	2018/03/22_15:48:30	T1	331.1	K-T	Fail
1595	2018/03/22_15:48:31	T1	331.1	K-T	Fail
1596	2018/03/22_15:48:32	T1	331.1	K-T	Fail
1597	2018/03/22_15:48:33	T1	331.1	K-T	Fail
1598	2018/03/22_15:48:34	T1	331.0	K-T	Fail
1599	2018/03/22_15:48:35	T1	330.9	K-T	Fail
1600	2018/03/22_15:48:36	T1	330.9	K-T	Fail
1601	2018/03/22_15:48:37	T1	330.8	K-T	Fail
1602	2018/03/22_15:48:38	T1	330.8	K-T	Fail
1603	2018/03/22_15:48:39	T1	330.8	K-T	Fail
1604	2018/03/22_15:48:40	T1	330.8	K-T	Fail
1605	2018/03/22_15:48:41	T1	330.8	K-T	Fail
1606	2018/03/22_15:48:42	T1	330.7	K-T	Fail
1607	2018/03/22_15:48:43	T1	330.7	K-T	Fail
1608	2018/03/22_15:48:44	T1	330.7	K-T	Fail
1609	2018/03/22_15:48:45	T1	330.6	K-T	Fail
1610	2018/03/22_15:48:46	T1	330.6	K-T	Fail
1611	2018/03/22_15:48:47	T1	330.5	K-T	Fail
1612	2018/03/22_15:48:48	T1	330.5	K-T	Fail
1613	2018/03/22_15:48:49	T1	330.5	K-T	Fail
1614	2018/03/22_15:48:50	T1	330.4	K-T	Fail
1615	2018/03/22_15:48:51	T1	330.3	K-T	Fail
1616	2018/03/22_15:48:52	T1	330.3	K-T	Fail
1617	2018/03/22_15:48:53	T1	330.3	K-T	Fail
1618	2018/03/22_15:48:54	T1	330.2	K-T	Fail
1619	2018/03/22_15:48:55	T1	330.2	K-T	Fail
1620	2018/03/22_15:48:56	T1	330.2	K-T	Fail
1621	2018/03/22_15:48:57	T1	330.1	K-T	Fail
1622	2018/03/22_15:48:58	T1	330.0	K-T	Fail
1623	2018/03/22_15:48:59	T1	330.0	K-T	Fail
1624	2018/03/22_15:49:00	T1	329.9	K-T	Fail
1625	2018/03/22_15:49:01	T1	329.9	K-T	Fail
1626	2018/03/22_15:49:02	T1	329.8	K-T	Fail
1627	2018/03/22_15:49:03	T1	329.8	K-T	Fail
1628	2018/03/22_15:49:04	T1	329.7	K-T	Fail
1629	2018/03/22_15:49:05	T1	329.7	K-T	Fail
1630	2018/03/22_15:49:06	T1	329.7	K-T	Fail
1631	2018/03/22_15:49:07	T1	329.6	K-T	Fail
1632	2018/03/22_15:49:08	T1	329.6	K-T	Fail
1633	2018/03/22_15:49:09	T1	329.5	K-T	Fail
1634	2018/03/22_15:49:10	T1	329.5	K-T	Fail
1635	2018/03/22_15:49:11	T1	329.4	K-T	Fail
1636	2018/03/22_15:49:12	T1	329.4	K-T	Fail
1637	2018/03/22_15:49:13	T1	329.3	K-T	Fail
1638	2018/03/22_15:49:14	T1	329.2	K-T	Fail
1639	2018/03/22_15:49:15	T1	329.2	K-T	Fail
1640	2018/03/22_15:49:16	T1	329.2	K-T	Fail
1641	2018/03/22_15:49:17	T1	329.1	K-T	Fail
1642	2018/03/22_15:49:18	T1	329.1	K-T	Fail
1643	2018/03/22_15:49:19	T1	329.1	K-T	Fail
1644	2018/03/22_15:49:20	T1	329.1	K-T	Fail
1645	2018/03/22_15:49:21	T1	329.0	K-T	Fail
1646	2018/03/22_15:49:22	T1	329.0	K-T	Fail
1647	2018/03/22_15:49:23	T1	328.9	K-T	Fail
1648	2018/03/22_15:49:24	T1	328.9	K-T	Fail
1649	2018/03/22_15:49:25	T1	328.8	K-T	Fail
1650	2018/03/22_15:49:26	T1	328.8	K-T	Fail
1651	2018/03/22_15:49:27	T1	328.7	K-T	Fail
1652	2018/03/22_15:49:28	T1	328.6	K-T	Fail
1653	2018/03/22_15:49:29	T1	328.6	K-T	Fail
1654	2018/03/22_15:49:30	T1	328.6	K-T	Fail
1655	2018/03/22_15:49:31	T1	328.5	K-T	Fail
1656	2018/03/22_15:49:32	T1	328.5	K-T	Fail
1657	2018/03/22_15:49:33	T1	328.4	K-T	Fail
1658	2018/03/22_15:49:34	T1	328.3	K-T	Fail
1659	2018/03/22_15:49:35	T1	328.3	K-T	Fail
1660	2018/03/22_15:49:36	T1	328.4	K-T	Fail
1661	2018/03/22_15:49:37	T1	328.3	K-T	Fail
1662	2018/03/22_15:49:38	T1	328.2	K-T	Fail
1663	2018/03/22_15:49:39	T1	328.2	K-T	Fail
1664	2018/03/22_15:49:40	T1	328.2	K-T	Fail
1665	2018/03/22_15:49:41	T1	328.2	K-T	Fail
1666	2018/03/22_15:49:42	T1	328.2	K-T	Fail
1667	2018/03/22_15:49:43	T1	328.1	K-T	Fail
1668	2018/03/22_15:49:44	T1	328.1	K-T	Fail
1669	2018/03/22_15:49:45	T1	328.1	K-T	Fail
1670	2018/03/22_15:49:46	T1	328.1	K-T	Fail
1671	2018/03/22_15:49:47	T1	328.0	K-T	Fail
1672	2018/03/22_15:49:48	T1	327.9	K-T	Fail
1673	2018/03/22_15:49:49	T1	327.9	K-T	Fail
1674	2018/03/22_15:49:50	T1	327.9	K-T	Fail
1675	2018/03/22_15:49:51	T1	327.8	K-T	Fail
1676	2018/03/22_15:49:52	T1	327.8	K-T	Fail
1677	2018/03/22_15:49:53	T1	327.7	K-T	Fail
1678	2018/03/22_15:49:54	T1	327.7	K-T	Fail
1679	2018/03/22_15:49:55	T1	327.7	K-T	Fail
1680	2018/03/22_15:49:56	T1	327.6	K-T	Fail
1681	2018/03/22_15:49:57	T1	327.6	K-T	Fail
1682	2018/03/22_15:49:58	T1	327.5	K-T	Fail
1683	2018/03/22_15:49:59	T1	327.5	K-T	Fail
1684	2018/03/22_15:50:00	T1	327.5	K-T	Fail
1685	2018/03/22_15:50:01	T1	327.4	K-T	Fail
1686	2018/03/22_15:50:02	T1	327.4	K-T	Fail
1687	2018/03/22_15:50:03	T1	327.4	K-T	Fail
1688	2018/03/22_15:50:04	T1	327.4	K-T	Fail
1689	2018/03/22_15:50:05	T1	327.3	K-T	Fail
1690	2018/03/22_15:50:06	T1	327.3	K-T	Fail
1691	2018/03/22_15:50:07	T1	327.2	K-T	Fail
1692	2018/03/22_15:50:08	T1	327.2	K-T	Fail
1693	2018/03/22_15:50:09	T1	327.1	K-T	Fail
1694	2018/03/22_15:50:10	T1	327.1	K-T	Fail
1695	2018/03/22_15:50:11	T1	327.0	K-T	Fail
1696	2018/03/22_15:50:12	T1	327.0	K-T	Fail
1697	2018/03/22_15:50:13	T1	326.9	K-T	Fail
1698	2018/03/22_15:50:14	T1	326.9	K-T	Fail
1699	2018/03/22_15:50:15	T1	326.9	K-T	Fail
1700	2018/03/22_15:50:16	T1	326.8	K-T	Fail
1701	2018/03/22_15:50:17	T1	326.8	K-T	Fail
1702	2018/03/22_15:50:18	T1	326.8	K-T	Fail
1703	2018/03/22_15:50:19	T1	326.7	K-T	Fail
1704	2018/03/22_15:50:20	T1	326.7	K-T	Fail
1705	2018/03/22_15:50:21	T1	326.7	K-T	Fail
1706	2018/03/22_15:50:22	T1	326.6	K-T	Fail
1707	2018/03/22_15:50:23	T1	326.5	K-T	Fail
1708	2018/03/22_15:50:24	T1	326.5	K-T	Fail
1709	2018/03/22_15:50:25	T1	326.5	K-T	Fail
1710	2018/03/22_15:50:26	T1	326.4	K-T	Fail
1711	2018/03/22_15:50:27	T1	326.4	K-T	Fail
1712	2018/03/22_15:50:28	T1	326.3	K-T	Fail
1713	2018/03/22_15:50:29	T1	326.2	K-T	Fail
1714	2018/03/22_15:50:30	T1	326.2	K-T	Fail
1715	2018/03/22_15:50:31	T1	326.1	K-T	Fail
1716	2018/03/22_15:50:32	T1	326.1	K-T	Fail
1717	2018/03/22_15:50:33	T1	326.0	K-T	Fail
1718	2018/03/22_15:50:34	T1	326.0	K-T	Fail
1719	2018/03/22_15:50:35	T1	326.0	K-T	Fail
1720	2018/03/22_15:50:36	T1	325.9	K-T	Fail
1721	2018/03/22_15:50:37	T1	325.9	K-T	Fail
1722	2018/03/22_15:50:38	T1	325.8	K-T	Fail
1723	2018/03/22_15:50:39	T1	325.8	K-T	Fail
1724	2018/03/22_15:50:40	T1	325.8	K-T	Fail
1725	2018/03/22_15:50:41	T1	325.7	K-T	Fail
1726	2018/03/22_15:50:42	T1	325.6	K-T	Fail
1727	2018/03/22_15:50:43	T1	325.6	K-T	Fail
1728	2018/03/22_15:50:44	T1	325.6	K-T	Fail
1729	2018/03/22_15:50:45	T1	325.5	K-T	Fail
1730	2018/03/22_15:50:46	T1	325.5	K-T	Fail
1731	2018/03/22_15:50:47	T1	325.4	K-T	Fail
1732	2018/03/22_15:50:48	T1	325.4	K-T	Fail
1733	2018/03/22_15:50:49	T1	325.3	K-T	Fail
1734	2018/03/22_15:50:50	T1	325.3	K-T	Fail
1735	2018/03/22_15:50:51	T1	325.3	K-T	Fail
1736	2018/03/22_15:50:52	T1	325.2	K-T	Fail
1737	2018/03/22_15:50:53	T1	325.2	K-T	Fail
1738	2018/03/22_15:50:54	T1	325.1	K-T	Fail
1739	2018/03/22_15:50:55	T1	325.1	K-T	Fail
1740	2018/03/22_15:50:56	T1	325.1	K-T	Fail
1741	2018/03/22_15:50:57	T1	325.1	K-T	Fail
1742	2018/03/22_15:50:58	T1	325.1	K-T	Fail
1743	2018/03/22_15:50:59	T1	325.0	K-T	Fail
1744	2018/03/22_15:51:00	T1	325.0	K-T	Fail
1745	2018/03/22_15:51:01	T1	325.0	K-T	Fail
1746	2018/03/22_15:51:02	T1	325.0	K-T	Fail
1747	2018/03/22_15:51:03	T1	324.9	K-T	Fail
1748	2018/03/22_15:51:04	T1	324.9	K-T	Fail
1749	2018/03/22_15:51:05	T1	324.9	K-T	Fail
1750	2018/03/22_15:51:06	T1	324.9	K-T	Fail
1751	2018/03/22_15:51:07	T1	324.8	K-T	Fail
1752	2018/03/22_15:51:08	T1	324.8	K-T	Fail
1753	2018/03/22_15:51:09	T1	324.8	K-T	Fail
1754	2018/03/22_15:51:10	T1	324.7	K-T	Fail
1755	2018/03/22_15:51:11	T1	324.6	K-T	Fail
1756	2018/03/22_15:51:12	T1	324.6	K-T	Fail
1757	2018/03/22_15:51:13	T1	324.6	K-T	Fail
1758	2018/03/22_15:51:14	T1	324.5	K-T	Fail
1759	2018/03/22_15:51:15	T1	324.5	K-T	Fail
1760	2018/03/22_15:51:16	T1	324.4	K-T	Fail
1761	2018/03/22_15:51:17	T1	324.4	K-T	Fail
1762	2018/03/22_15:51:18	T1	324.4	K-T	Fail
1763	2018/03/22_15:51:19	T1	324.3	K-T	Fail
1764	2018/03/22_15:51:20	T1	324.3	K-T	Fail
1765	2018/03/22_15:51:21	T1	324.3	K-T	Fail
1766	2018/03/22_15:51:22	T1	324.3	K-T	Fail
1767	2018/03/22_15:51:23	T1	324.2	K-T	Fail
1768	2018/03/22_15:51:24	T1	324.2	K-T	Fail
1769	2018/03/22_15:51:25	T1	324.2	K-T	Fail
1770	2018/03/22_15:51:26	T1	324.1	K-T	Fail
1771	2018/03/22_15:51:27	T1	324.1	K-T	Fail
1772	2018/03/22_15:51:28	T1	324.1	K-T	Fail
1773	2018/03/22_15:51:29	T1	324.0	K-T	Fail
1774	2018/03/22_15:51:30	T1	324.0	K-T	Fail
1775	2018/03/22_15:51:31	T1	324.0	K-T	Fail
1776	2018/03/22_15:51:32	T1	323.9	K-T	Fail
1777	2018/03/22_15:51:33	T1	323.9	K-T	Fail
1778	2018/03/22_15:51:34	T1	323.9	K-T	Fail
1779	2018/03/22_15:51:35	T1	323.8	K-T	Fail
1780	2018/03/22_15:51:36	T1	323.8	K-T	Fail
1781	2018/03/22_15:51:37	T1	323.8	K-T	Fail
1782	2018/03/22_15:51:38	T1	323.8	K-T	Fail
1783	2018/03/22_15:51:39	T1	323.7	K-T	Fail
1784	2018/03/22_15:51:40	T1	323.6	K-T	Fail
1785	2018/03/22_15:51:41	T1	323.6	K-T	Fail
1786	2018/03/22_15:51:42	T1	323.6	K-T	Fail
1787	2018/03/22_15:51:43	T1	323.5	K-T	Fail
1788	2018/03/22_15:51:44	T1	323.5	K-T	Fail
1789	2018/03/22_15:51:45	T1	323.4	K-T	Fail
1790	2018/03/22_15:51:46	T1	323.4	K-T	Fail
1791	2018/03/22_15:51:47	T1	323.3	K-T	Fail
1792	2018/03/22_15:51:48	T1	323.3	K-T	Fail
1793	2018/03/22_15:51:49	T1	323.2	K-T	Fail
1794	2018/03/22_15:51:50	T1	323.2	K-T	Fail
1795	2018/03/22_15:51:51	T1	323.1	K-T	Fail
1796	2018/03/22_15:51:52	T1	323.1	K-T	Fail
1797	2018/03/22_15:51:53	T1	323.1	K-T	Fail
1798	2018/03/22_15:51:54	T1	323.1	K-T	Fail
1799	2018/03/22_15:51:55	T1	323.0	K-T	Fail
1800	2018/03/22_15:51:56	T1	323.0	K-T	Fail
1801	2018/03/22_15:51:57	T1	323.0	K-T	Fail
1802	2018/03/22_15:51:58	T1	322.9	K-T	Fail
1803	2018/03/22_15:51:59	T1	322.9	K-T	Fail
1804	2018/03/22_15:52:00	T1	322.9	K-T	Fail
1805	2018/03/22_15:52:01	T1	322.8	K-T	Fail
1806	2018/03/22_15:52:02	T1	322.8	K-T	Fail
1807	2018/03/22_15:52:03	T1	322.8	K-T	Fail
1808	2018/03/22_15:52:04	T1	322.7	K-T	Fail
1809	2018/03/22_15:52:05	T1	322.7	K-T	Fail
1810	2018/03/22_15:52:06	T1	322.7	K-T	Fail
1811	2018/03/22_15:52:07	T1	322.7	K-T	Fail
1812	2018/03/22_15:52:08	T1	322.7	K-T	Fail
1813	2018/03/22_15:52:09	T1	322.6	K-T	Fail
1814	2018/03/22_15:52:10	T1	322.6	K-T	Fail
1815	2018/03/22_15:52:11	T1	322.6	K-T	Fail
1816	2018/03/22_15:52:12	T1	322.6	K-T	Fail
1817	2018/03/22_15:52:13	T1	322.6	K-T	Fail
1818	2018/03/22_15:52:14	T1	322.6	K-T	Fail
1819	2018/03/22_15:52:15	T1	322.5	K-T	Fail
1820	2018/03/22_15:52:16	T1	322.5	K-T	Fail
1821	2018/03/22_15:52:17	T1	322.4	K-T	Fail
1822	2018/03/22_15:52:18	T1	322.4	K-T	Fail
1823	2018/03/22_15:52:19	T1	322.3	K-T	Fail
1824	2018/03/22_15:52:20	T1	322.3	K-T	Fail
1825	2018/03/22_15:52:21	T1	322.3	K-T	Fail
1826	2018/03/22_15:52:22	T1	322.2	K-T	Fail
1827	2018/03/22_15:52:23	T1	322.2	K-T	Fail
1828	2018/03/22_15:52:24	T1	322.2	K-T	Fail
1829	2018/03/22_15:52:25	T1	322.1	K-T	Fail
1830	2018/03/22_15:52:26	T1	322.1	K-T	Fail
1831	2018/03/22_15:52:27	T1	322.1	K-T	Fail
1832	2018/03/22_15:52:28	T1	322.1	K-T	Fail
1833	2018/03/22_15:52:29	T1	322.1	K-T	Fail
